split,ID,Speaker_ID,Speech_Duration_seconds,Gender,Age,Native_Language,transcript_raw,normalised_transcript_raw,hypothesis_raw
test,281474976895223_f889_chunk_0.wav,,3.3963125,Female,45-60,Dogri,When does my reward from Limeroad expire?,,When does my reward from Lime Road expire?
test,281474976896842_f168_chunk_0.wav,,0.5529375,Female,18-30,Kannada,Eight,,8.
test,281474976900313_f33_chunk_0.wav,,0.639,Male,45-60,Kashmiri,Wow,,Whoa.
test,281474976888917_f3178_chunk_10.wav,,8.92,Male,18-30,Nepali,"And some Gorkha or Nepali people also worshipped Aitavari Puja, Athani Puja, Khola Puja means",,"some Gorkha or Nepali people also worshipped worship Aitabade Puja, Athani Puja, Khola Puja means"
test,281474976899939_f2810_chunk_0.wav,,0.2590625,Male,30-45,Maithili,Skip,,skip
test,281474976893909_f2140_chunk_1.wav,,5.50025,Male,30-45,Bodo,it was always my dream to ride with my own bike on Himalayas,,It was always my dream to ride with my own bike on Himalayas.
test,281474976885801_f2235_chunk_31.wav,,3.8334375,Female,30-45,Kannada,are all improving and we hope,,are all improving and we hope
test,281474976887217_f2024_chunk_0.wav,,23.2006875,Female,30-45,Konkani,"Today due to the advancements in science, technology, engineering and mathematics, it has become possible to design more advanced type of equipments in the sports industry. These equipments are obviously more precise, more accurate, more robust compared to the traditional equipments that were used.",,"Today, due to the advancements in science, technology, engineering and mathematics, it has become possible to design more advanced type of equipment in the sports industry. These equipments are obviously more precise, more accurate, more robust compared to the traditional equipments that were used."
test,281474976888914_f3259_chunk_5.wav,,9.4515,Male,18-30,Nepali,"Like music, world will be incomplete and insipid without the sports.",,"Like music, world will be incomplete and insipid without this force."
test,281474976895776_f2883_chunk_0.wav,,0.5325,Female,45-60,Telugu,Bird,,Bird
test,281474976897399_f2215_chunk_0.wav,,11.94625,Male,18-30,Odia,"In Sundargarh, Rautkala used to be an education hub until the 90s and until facilities started coming up in Bhubaneswar, there were coaching centers in Kualnagar for engineering, for medical.",,"In Sundargarh, Raukala used to be an education hub until the 90s and until facilities started coming up in Bhubaneswar. There were coaching centres in Kuelnagar for engineering, for medical."
test,281474976901452_f260_chunk_0.wav,,4.8375,Male,45-60,Urdu,Show me only Paid vaccination center for COVOVAX vaccine,,Show me only paid vaccination center for Covovax vaccine.
test,281474976888897_f2948_chunk_1.wav,,1.85875,Male,18-30,Nepali,providing Paid COVOVAX vaccine?,,providing paid COVAX vaccine.
test,281474976895279_f2482_chunk_0.wav,,1.8139375,Male,30-45,Kashmiri,divide two hundred by four,,Divide 200 by 4.
test,281474976900603_f2255_chunk_60.wav,,8.000125,Male,30-45,Urdu,for it blends harmoniously an ancient heritage with the vibrant present,,for it blends harmoniously an ancient heritage with the vibrant present.
test,281474976896939_f1046_chunk_0.wav,,0.45525,Male,18-30,Gujarati,Bed,,BED
test,281474976899578_f2277_chunk_2.wav,,1.5746875,Female,45-60,Bengali,by following the,,by following the
test,281474976896994_f1674_chunk_1.wav,,3.917625,Male,30-45,Bengali,"The more we write, the more we are motivated to write even more",,"The more we write, the more we are motivated to write even more."
test,281474976894154_f2982_chunk_0.wav,,3.3134375,Male,45-60,Odia,ok google mute sound on speakers please,,"Ok Google, mute sound on speakers please."
test,281474976884062_f2789_chunk_1.wav,,3.253125,Female,30-45,Hindi,and autopay a fourth of it every month for the whole year.,,and auto-pay a fourth of it every month for the whole year.
test,281474976897079_f2874_chunk_0.wav,,1.50525,Male,18-30,Hindi,Recharge my phone,,Recharge my phone.
test,281474976888899_f2549_chunk_1.wav,,1.8280625,Male,18-30,Nepali,and MPIN 6530,,and mbin 6530
test,281474976888899_f2549_chunk_0.wav,,5.4558125,Male,18-30,Nepali,Login to Co-WIN portal using phone number 97392732119,,Login to coin portal using phone number 97392732119
test,281474976897101_f410_chunk_0.wav,,0.4253125,Male,18-30,Hindi,Play,,Lee
test,281474976887066_f682_chunk_1.wav,,1.7678125,Female,30-45,Gujarati,Salbutamol Tablets,,salbutamol tablets
test,281474976884631_f2005_chunk_8.wav,,2.37525,Female,18-30,Kannada,treatment and facilities to the people,,treatment and facilities to the people.
test,281474976896060_f952_chunk_0.wav,,0.2725625,Male,30-45,Kannada,Jump,,jump
test,281474976890919_f2640_chunk_0.wav,,9.356625,Female,45-60,Konkani,Please add 1 bottle Mapro Barley Water and 1 pouch American Garden Microwave Popcorn to my shopping cart.,,Please add 1 bottle Mapro barley water and 1 pouch American Garden microwave popcorn to my shopping cart.
test,281474976896202_f1777_chunk_1.wav,,2.1815625,Male,60+,Kannada,does play a role,,does play a role.
test,281474976900647_f780_chunk_0.wav,,0.7755625,Male,30-45,Urdu,Follow,,Follow
test,281474976887040_f1913_chunk_0.wav,,15.7635,Male,45-60,Dogri,Major challenges facing in our states regarding business is first e-commerce. Second one is a negative approach or lesser approach of administration towards retail business.,,Major challenges facing in our states regarding business is first e-commerce. Second one is a negative approach or lesser approach of administration towards retail business.
test,281474976897872_f2803_chunk_0.wav,,0.5449375,Male,45-60,Telugu,Forward,,Forward.
test,281474976893846_f3264_chunk_2.wav,,22.0,Female,18-30,Bodo,"If the artists help such exhibitions, they will get better exposure and they also should try to recreate a network and build connections to promote their art.",,if the art artists held such exhibitions they will get better exposure and they also should try to recreate a network and build connections to promote their art
test,281474976897394_f1833_chunk_15.wav,,5.58325,Male,18-30,Odia,The Mining Act itself is harmful to the people who are doing it. There's no safety protocol.,,the mining act itself is harmful to the people who are doing it there's no safety protocol
test,281474976901807_f516_chunk_0.wav,,0.842125,Male,30-45,Konkani,Backward,,backward
test,281474976893177_f1745_chunk_1.wav,,6.6369375,Female,60+,Odia,"in terms of livestock, people raise cattle, goats, and sheep,",,in terms of livestock people raise cattle goats and sheep
test,281474976896581_f2338_chunk_0.wav,,0.6228125,Female,60+,Tamil,Bed,,Bed
test,281474976884089_f3114_chunk_2.wav,,7.9599375,Female,30-45,Hindi,"Also, an Indian education system is more preferred for future opportunities,",,"Also, an Indian education system is more preferred for future opportunities."
test,281474976901650_f1269_chunk_0.wav,,0.664875,Female,45-60,Kannada,Zero,,zero.
test,281474976934140_f2456_chunk_1.wav,,2.3759375,Male,60+,Assamese,as the brokerage amount to Imam,,as the brokerage amount to imam
test,281474976894791_f2060_chunk_2.wav,,3.58075,Female,30-45,Nepali,because of the dearth of trained teachers.,,because of the dearth of trained teachers.
test,281474976893793_f1052_chunk_1.wav,,2.4079375,Female,18-30,Bodo,when the person closes the eye,,"When the person closes the eye,"
test,281474976896669_f986_chunk_0.wav,,0.459,Female,45-60,Telugu,Next,,next
test,281474976899963_f3295_chunk_0.wav,,8.4,Male,30-45,Maithili,Once I tried to make gajar halwa I did not know anything about it so I started,,once I tried to make gajar halwa I did not know anything about it so I started
test,281474976884359_f2087_chunk_1.wav,,2.18875,Female,18-30,Tamil,Terracotta pottery is widely known,,Terracotta pottery is widely known
test,281474976893816_f854_chunk_0.wav,,0.6400625,Female,18-30,Bodo,Forward,,for the world.
test,281474976899969_f3240_chunk_0.wav,,7.8255625,Male,30-45,Maithili,"In my state, gradually, there is a growing awareness about the needs of students with disability.",,"In my state, gradually there is a growing awareness about the needs of students with a disability."
test,281474976891571_f2356_chunk_1.wav,,1.6478125,Male,30-45,Konkani,available in area,,available in area
test,281474976893912_f2185_chunk_15.wav,,5.62825,Male,30-45,Bodo,thousands of people all over the world who are alcohol and drug defendant,,thousands of people all over the world who are alcohol and drug defendants.
test,281474976884328_f54_chunk_0.wav,,1.2515,Female,18-30,Tamil,delete this list,,Delete this list.
test,281474976887627_f2667_chunk_0.wav,,3.6795,Male,60+,Konkani,let me know if anything happens on that subject,,Let me know if anything happens on that subject.
test,281474976888156_f2040_chunk_8.wav,,1.4058125,Male,30-45,Maithili,special,,special
test,281474976894937_f1920_chunk_7.wav,,7.7255,Female,30-45,Malayalam,"In the end, we can see Najib contrives a hazardous scheme to escape his desert prison",,"In the end, we can see Najib contrives a hazardous scheme to escape his desert prison."
test,281474976883964_f3076_chunk_0.wav,,2.5525625,Male,18-30,Gujarati,Return product Grami Superfood Raw Peanuts,,Return product Grammy Superfood Raw Peanuts.
test,281474976896064_f950_chunk_0.wav,,0.392125,Male,30-45,Kannada,Cat,,Cat
test,281474976889300_f3157_chunk_0.wav,,4.84,Male,18-30,Urdu,"India, Pakistan, Nepal, Afghanistan, Bhutan",,"India, Pakistan, Nepal, Afghanistan, Bhutan"
test,281474976897307_f3234_chunk_15.wav,,1.92,Female,30-45,Bengali,So that was my inspiration.,,So that was my inspiration.
test,281474976897485_f284_chunk_0.wav,,5.3759375,Male,30-45,Sindhi,Where can I see all my past transactions in the MobiKwik,,Where can I see all my past transactions in the movie quick?
test,281474976894235_f135_chunk_0.wav,,5.2153125,Female,30-45,Kashmiri,For age group 18+ years please list all the COVAXIN vaccination clinics which are paid.,,"For age group 18 plus years, please list all the COVAX and vaccination clinics which are paid."
test,281474976886872_f2204_chunk_3.wav,,4.2969375,Female,18-30,Tamil,People can actually manage to play them and it's a lot of fun,,people can actually manage to play them and it's a lot of fun.
test,281474976894273_f3279_chunk_12.wav,,5.0,Female,30-45,Kashmiri,It's a wonderful story which depicts the unsatisfactory life of English elites.,,It's a wonderful story which depicts the unsatisfactory life of English elites.
test,281474976888868_f2236_chunk_4.wav,,3.66675,Female,18-30,Nepali,yes technology has impacted the entertainment scene,,"And yes, technology has impacted the entertainment scene."
test,281474976883875_f917_chunk_0.wav,,1.9154375,Female,30-45,Marathi,Are there any offers on Chocolates ?,,Are there any offers on chocolate?
test,281474976884085_f3239_chunk_14.wav,,4.04,Female,30-45,Hindi,and because of the place you choose to live your life.,,and because of the place you choose to live your life.
test,281474976894309_f1071_chunk_0.wav,,0.3968125,Male,18-30,Bengali,On,,on
test,281474976895268_f1915_chunk_1.wav,,17.527125,Female,45-60,Dogri,"So, we have a lot of transportation. Though we have our older transportations, till this time, that is cart pulled by the horse ghoda gadi",,"So we have lot of transportations. Though we have our older transportations still this time, till this time that is a cart pulled by the horse, Goda Gadi."
test,281474976887680_f2945_chunk_0.wav,,3.82575,Male,30-45,Gujarati,Can you Autopay my DTH and DTH bills for the next 2 months?,,Can you auto-pay my DTH and DTH bills for the next two months?
